,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
5314,Reggie Evans,PHI,28.0,203.2,111.13004,Iowa,USA,Undrafted,Undrafted,Undrafted,81,5.2,7.5,0.8,-2.3,0.139,0.257,0.136,0.46299999999999997,0.051,2007-08
5315,Pau Gasol,LAL,27.0,213.36,113.398,None,Spain,2001,1,3,66,18.9,8.4,3.2,4.9,0.079,0.187,0.226,0.594,0.14800000000000002,2007-08
5316,Renaldo Balkman,NYK,23.0,203.2,94.34713599999999,South Carolina,USA,2006,1,20,65,3.4,3.3,0.6,-4.6,0.096,0.162,0.126,0.49200000000000005,0.066,2007-08
5317,Richard Hamilton,DET,30.0,200.66,87.543256,Connecticut,USA,1999,1,7,72,17.3,3.3,4.2,7.8,0.037000000000000005,0.079,0.247,0.552,0.215,2007-08
5318,Raymond Felton,CHA,24.0,185.42,89.811216,North Carolina,USA,2005,1,5,79,14.4,3.0,7.4,-3.8,0.013999999999999999,0.077,0.207,0.5,0.318,2007-08
5319,Ray Allen,BOS,32.0,195.58,92.98635999999999,Connecticut,USA,1996,1,5,73,17.4,3.7,3.1,12.6,0.036000000000000004,0.083,0.21600000000000003,0.584,0.139,2007-08
5320,Rasual Butler,NOH,29.0,200.66,92.98635999999999,La Salle,USA,2002,2,52,51,4.9,2.0,0.7,4.6,0.02,0.109,0.151,0.46,0.064,2007-08
5321,Rasheed Wallace,DET,33.0,210.82,104.32616,North Carolina,USA,1995,1,4,77,12.7,6.6,1.8,9.8,0.043,0.22,0.21,0.523,0.095,2007-08
5322,Rashard Lewis,ORL,28.0,208.28,104.32616,None,USA,1998,2,32,81,18.2,5.4,2.4,7.2,0.038,0.122,0.207,0.591,0.10400000000000001,2007-08
5323,Rashad McCants,MIN,23.0,193.04,95.25432,North Carolina,USA,2005,1,14,75,14.9,2.7,2.2,-4.3,0.028999999999999998,0.092,0.265,0.55,0.138,2007-08
5324,Randy Foye,MIN,24.0,193.04,96.615096,Villanova,USA,2006,1,7,39,13.1,3.3,4.2,-6.9,0.012,0.11,0.20600000000000002,0.52,0.20199999999999999,2007-08
5325,Randolph Morris,NYK,22.0,210.82,117.93392,Kentucky,USA,Undrafted,Undrafted,Undrafted,18,3.1,2.1,0.1,-31.6,0.065,0.16899999999999998,0.19699999999999998,0.396,0.019,2007-08
5326,Ramon Sessions,MIL,22.0,190.5,86.18248,Nevada,USA,2007,2,56,17,8.1,3.4,7.5,-6.5,0.02,0.134,0.166,0.507,0.40700000000000003,2007-08
5327,Rasho Nesterovic,TOR,32.0,213.36,115.66596000000001,None,Slovenia,1998,1,17,71,7.8,4.8,1.2,2.9,0.10099999999999999,0.17,0.174,0.565,0.086,2007-08
5328,Paul Pierce,BOS,30.0,200.66,106.59411999999999,Kansas,USA,1998,1,10,80,19.6,5.1,4.5,14.0,0.023,0.141,0.247,0.599,0.21,2007-08
5329,Rajon Rondo,BOS,22.0,185.42,77.56423199999999,Kentucky,USA,2006,1,21,77,10.6,4.2,5.1,14.1,0.044000000000000004,0.11699999999999999,0.18899999999999997,0.515,0.263,2007-08
5330,Peja Stojakovic,NOH,31.0,208.28,103.872568,None,Serbia and Montenegro,1996,1,14,77,16.4,4.3,1.2,8.7,0.027000000000000003,0.11800000000000001,0.195,0.581,0.053,2007-08
5331,Primoz Brezec,TOR,28.0,215.9,115.66596000000001,None,Slovenia,2000,1,27,50,2.2,1.6,0.2,-5.8,0.073,0.133,0.13,0.502,0.036000000000000004,2007-08
5332,Quincy Douby,SAC,24.0,190.5,79.3786,Rutgers,USA,2006,1,19,74,4.8,1.1,0.7,-6.9,0.022000000000000002,0.09,0.21100000000000002,0.495,0.105,2007-08
5333,Quentin Richardson,NYK,28.0,198.12,106.59411999999999,DePaul,USA,2000,1,18,65,8.1,4.8,1.8,-10.3,0.034,0.162,0.162,0.444,0.099,2007-08
5334,Paul Millsap,UTA,23.0,203.2,117.02673600000001,Louisiana Tech,USA,2006,2,47,82,8.1,5.6,1.0,5.6,0.11800000000000001,0.20600000000000002,0.18,0.5479999999999999,0.07400000000000001,2007-08
5335,Raef LaFrentz,POR,32.0,210.82,111.13004,Kansas,USA,1998,1,3,39,1.7,1.7,0.2,-5.7,0.111,0.145,0.127,0.469,0.033,2007-08
5336,Rafer Alston,HOU,31.0,187.96,79.3786,Fresno State,USA,1998,2,39,74,13.1,3.5,5.3,6.5,0.013000000000000001,0.1,0.205,0.49200000000000005,0.24600000000000002,2007-08
5337,Raja Bell,PHX,31.0,195.58,97.52228000000001,Florida International,U.S. Virgin Islands,Undrafted,Undrafted,Undrafted,75,11.9,3.7,2.2,7.8,0.022000000000000002,0.08900000000000001,0.145,0.561,0.085,2007-08
5338,Quinton Ross,LAC,27.0,198.12,87.543256,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,76,4.1,2.3,1.2,-9.3,0.040999999999999995,0.091,0.121,0.43,0.094,2007-08
5339,Jerry Stackhouse,DAL,34.0,198.12,98.88305600000001,North Carolina,USA,1995,1,3,10,4.2,1.7,1.2,-24.1,0.032,0.08,0.19399999999999998,0.33299999999999996,0.129,2008-09
5340,Joe Johnson,ATL,28.0,200.66,108.86208,Arkansas,USA,2001,1,10,79,21.4,4.4,5.8,2.6,0.024,0.107,0.265,0.534,0.256,2008-09
5341,Jerryd Bayless,POR,20.0,190.5,90.7184,Arizona,USA,2008,1,11,53,4.3,1.1,1.5,-1.4,0.015,0.092,0.205,0.48700000000000004,0.20199999999999999,2008-09
5342,Joakim Noah,CHI,24.0,210.82,105.23334399999999,Florida,USA,2007,1,9,80,6.7,7.6,1.3,2.5,0.149,0.21600000000000003,0.124,0.594,0.078,2008-09
5343,Joe Alexander,MIL,22.0,203.2,104.32616,West Virginia,USA,2008,1,8,59,4.7,1.9,0.7,-3.1,0.068,0.125,0.201,0.494,0.094,2008-09
5344,Joe Crawford,NYK,23.0,195.58,95.25432,Kentucky,USA,2008,2,58,2,4.5,2.0,0.5,16.8,0.043,0.12,0.21600000000000003,0.414,0.091,2008-09
5345,Joe Smith,CLE,33.0,208.28,102.0582,Maryland,USA,1995,1,1,57,6.6,4.6,0.7,-2.1,0.08900000000000001,0.18100000000000002,0.16399999999999998,0.507,0.063,2008-09
5346,Jose Calderon,TOR,27.0,190.5,95.25432,None,Spain,Undrafted,Undrafted,Undrafted,68,12.8,2.9,8.9,-2.6,0.008,0.08900000000000001,0.16899999999999998,0.613,0.40299999999999997,2008-09
5347,Joel Anthony,MIA,26.0,205.74,111.13004,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,65,2.2,3.0,0.4,-3.1,0.10400000000000001,0.12300000000000001,0.08199999999999999,0.521,0.038,2008-09
5348,Joel Przybilla,POR,29.0,215.9,111.13004,Minnesota,USA,2000,1,9,82,5.5,8.7,0.3,9.0,0.131,0.324,0.10300000000000001,0.652,0.021,2008-09
5349,Joey Dorsey,HOU,25.0,203.2,121.562656,Memphis,USA,2008,2,33,3,0.7,0.3,0.3,-28.4,0.0,0.25,0.168,0.5,0.5,2008-09
5350,Joey Graham,TOR,27.0,200.66,102.0582,Oklahoma State,USA,2005,1,16,78,7.7,3.7,0.6,-3.9,0.073,0.149,0.185,0.542,0.051,2008-09
5351,Johan Petro,DEN,23.0,213.36,112.037224,None,France,2005,1,25,49,3.3,3.2,0.3,-16.8,0.08,0.245,0.172,0.429,0.047,2008-09
5352,John Salmons,CHI,29.0,198.12,93.89354399999999,Miami (FL),USA,2002,1,26,79,18.3,4.2,3.2,-8.4,0.024,0.109,0.21600000000000003,0.58,0.14300000000000002,2008-09
5353,Jerome James,NYK,33.0,215.9,129.27372,Florida A&M,USA,1998,2,36,2,3.0,1.5,0.0,-3.8,0.111,0.25,0.395,0.375,0.0,2008-09
5354,Jordan Farmar,LAL,22.0,187.96,81.64656,UCLA,USA,2006,1,26,65,6.4,1.8,2.4,1.7,0.021,0.08900000000000001,0.19399999999999998,0.466,0.19399999999999998,2008-09
5355,Josh Boone,NJN,24.0,208.28,107.501304,Connecticut,USA,2006,1,23,62,4.2,4.2,0.5,-2.7,0.12300000000000001,0.19,0.136,0.513,0.052000000000000005,2008-09
5356,Jermareo Davidson,GSW,24.0,208.28,104.32616,Alabama,USA,2007,2,36,14,3.0,2.4,0.1,-5.0,0.08,0.226,0.17300000000000001,0.494,0.016,2008-09
5357,Jason Kidd,DAL,36.0,193.04,95.25432,California,USA,1994,1,2,81,9.0,6.2,8.7,5.4,0.034,0.162,0.134,0.55,0.336,2008-09
5358,Jeremy Richardson,ORL,25.0,200.66,88.45044,Delta State,USA,Undrafted,Undrafted,Undrafted,12,3.1,1.2,0.3,-16.4,0.009000000000000001,0.146,0.261,0.358,0.067,2008-09
5359,James White,HOU,26.0,200.66,90.7184,Cincinnati,USA,2006,2,31,4,1.8,0.0,0.3,-31.6,0.0,0.0,0.364,0.7,0.25,2008-09
5360,Jared Dudley,PHX,23.0,200.66,102.0582,Boston College,USA,2007,1,22,68,5.5,3.0,0.8,0.5,0.083,0.131,0.14300000000000002,0.562,0.07200000000000001,2008-09
5361,Josh Howard,DAL,29.0,200.66,95.25432,Wake Forest,USA,2003,1,29,52,18.0,5.1,1.6,6.4,0.042,0.13699999999999998,0.266,0.532,0.08199999999999999,2008-09
5362,James Singleton,DAL,27.0,203.2,104.32616,Murray State,USA,Undrafted,Undrafted,Undrafted,62,5.1,4.0,0.3,5.1,0.114,0.191,0.151,0.615,0.031,2008-09
5363,Jared Jeffries,NYK,27.0,210.82,108.86208,Indiana,USA,2002,1,11,56,5.3,4.1,1.4,-3.4,0.106,0.091,0.126,0.473,0.08800000000000001,2008-09
5364,Jarrett Jack,IND,25.0,190.5,89.357624,Georgia Tech,USA,2005,1,22,82,13.1,3.4,4.1,-0.9,0.018000000000000002,0.094,0.184,0.5539999999999999,0.184,2008-09
5365,Jarron Collins,UTA,30.0,210.82,112.94440800000001,Stanford,USA,2001,2,52,26,1.5,1.4,0.3,-11.2,0.10800000000000001,0.102,0.109,0.502,0.057999999999999996,2008-09
5366,Jarvis Hayes,NJN,27.0,203.2,103.418976,Georgia,USA,2003,1,10,74,8.7,3.6,0.7,-0.1,0.018000000000000002,0.155,0.16699999999999998,0.537,0.05,2008-09
5367,Jason Collins,MIN,30.0,213.36,115.66596000000001,Stanford,USA,2001,1,18,31,1.8,2.3,0.4,-23.1,0.071,0.135,0.107,0.34600000000000003,0.042,2008-09
5368,Jason Hart,DEN,31.0,190.5,81.64656,Syracuse,USA,2000,2,49,39,2.0,1.2,1.2,-20.4,0.038,0.115,0.165,0.375,0.268,2008-09
5369,Jason Kapono,TOR,28.0,203.2,97.52228000000001,UCLA,USA,2003,2,31,80,8.2,2.0,1.3,-4.2,0.017,0.086,0.172,0.525,0.09300000000000001,2008-09
5370,Jason Maxiell,DET,26.0,200.66,117.93392,Cincinnati,USA,2005,1,26,78,5.8,4.2,0.3,-4.4,0.14,0.136,0.145,0.58,0.027999999999999997,2008-09
5371,Jason Richardson,PHX,28.0,198.12,102.0582,Michigan State,USA,2001,1,5,72,16.8,4.4,2.0,-0.4,0.038,0.11800000000000001,0.212,0.5710000000000001,0.092,2008-09
5372,Jason Terry,DAL,31.0,187.96,81.64656,Arizona,USA,1999,1,10,74,19.6,2.4,3.4,3.7,0.018000000000000002,0.063,0.256,0.5710000000000001,0.179,2008-09
5373,Jason Thompson,SAC,22.0,210.82,113.398,Rider,USA,2008,1,12,82,11.1,7.4,1.1,-6.9,0.11800000000000001,0.188,0.191,0.54,0.066,2008-09
5374,Javaris Crittenton,WAS,21.0,195.58,90.7184,Georgia Tech,USA,2007,1,19,63,5.0,2.6,2.4,-10.0,0.057,0.11199999999999999,0.158,0.48700000000000004,0.20199999999999999,2008-09
5375,Jawad Williams,CLE,26.0,205.74,98.88305600000001,North Carolina,USA,Undrafted,Undrafted,Undrafted,10,1.2,0.2,0.0,13.5,0.063,0.059000000000000004,0.318,0.5,0.0,2008-09
5376,Jeff Foster,IND,32.0,210.82,113.398,Texas State,USA,1999,1,21,74,6.1,6.9,1.8,1.8,0.13,0.18,0.12,0.542,0.099,2008-09
5377,Jeff Green,OKC,22.0,205.74,106.59411999999999,Georgetown,USA,2007,1,5,78,16.5,6.7,2.0,-8.0,0.047,0.16399999999999998,0.21100000000000002,0.536,0.09,2008-09
5378,Jermaine O'Neal,MIA,30.0,210.82,117.02673600000001,None,USA,1996,1,17,68,13.3,6.4,1.8,-3.3,0.076,0.179,0.239,0.522,0.105,2008-09
5379,Josh McRoberts,IND,22.0,208.28,108.86208,Duke,USA,2007,2,37,33,2.4,2.2,0.5,-1.7,0.102,0.19,0.161,0.451,0.091,2008-09
5380,Kyle Lowry,HOU,23.0,182.88,92.98635999999999,Villanova,USA,2006,1,24,77,7.6,2.5,3.6,-4.5,0.018000000000000002,0.12,0.18,0.547,0.268,2008-09
5381,Josh Smith,ATL,23.0,205.74,108.86208,None,USA,2004,1,17,69,15.6,7.2,2.4,3.5,0.065,0.174,0.22699999999999998,0.5329999999999999,0.11599999999999999,2008-09
5382,Kyle Weaver,OKC,23.0,198.12,91.171992,Washington State,USA,2008,2,38,56,5.3,2.3,1.8,-1.6,0.031,0.098,0.13,0.551,0.128,2008-09
5383,Kyrylo Fesenko,UTA,22.0,215.9,136.0776,None,Ukraine,2007,2,38,21,2.3,1.8,0.2,4.4,0.10400000000000001,0.17,0.157,0.542,0.040999999999999995,2008-09
5384,LaMarcus Aldridge,POR,23.0,210.82,108.86208,Texas,USA,2006,1,2,81,18.1,7.5,1.9,8.7,0.094,0.157,0.237,0.529,0.091,2008-09
5385,Lamar Odom,LAL,29.0,208.28,104.32616,Rhode Island,USA,1999,1,4,78,11.3,8.2,2.6,14.8,0.08800000000000001,0.221,0.18100000000000002,0.542,0.126,2008-09
5386,Larry Hughes,NYK,30.0,195.58,83.91452,Saint Louis,USA,1998,1,8,55,11.6,2.9,2.2,-4.7,0.012,0.114,0.209,0.515,0.13,2008-09
5387,LeBron James,CLE,24.0,203.2,113.398,None,USA,2003,1,1,81,28.4,7.6,7.2,14.7,0.042,0.18899999999999997,0.33399999999999996,0.591,0.365,2008-09
5388,Leandro Barbosa,PHX,26.0,190.5,91.625584,None,Brazil,2003,1,28,70,14.2,2.6,2.3,1.2,0.024,0.1,0.24100000000000002,0.588,0.153,2008-09
5389,Leon Powe,BOS,25.0,203.2,108.86208,California,USA,2006,2,49,70,7.7,4.9,0.7,8.7,0.146,0.19899999999999998,0.2,0.591,0.065,2008-09
5390,Kyle Korver,UTA,28.0,200.66,96.16150400000001,Creighton,USA,2003,2,51,78,9.0,3.3,1.8,4.4,0.023,0.139,0.17,0.5720000000000001,0.11599999999999999,2008-09
5391,Linas Kleiza,DEN,24.0,203.2,111.13004,Missouri,Lithuania,2005,1,27,82,9.9,4.0,0.8,-0.1,0.059000000000000004,0.14,0.195,0.552,0.06,2008-09
5392,Linton Johnson,CHI,29.0,203.2,92.98635999999999,Tulane,USA,Undrafted,Undrafted,Undrafted,10,0.9,0.8,0.2,-19.0,0.061,0.11900000000000001,0.109,0.409,0.065,2008-09
5393,Lorenzen Wright,CLE,33.0,210.82,115.66596000000001,Memphis,USA,1996,1,7,17,1.4,1.5,0.2,0.8,0.073,0.161,0.149,0.377,0.038,2008-09
5394,Lou Amundson,PHX,26.0,205.74,102.0582,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,76,4.2,3.6,0.4,3.2,0.135,0.155,0.145,0.53,0.038,2008-09
5395,Lou Williams,PHI,22.0,187.96,79.3786,None,USA,2005,2,45,81,12.8,2.0,3.0,-2.6,0.022000000000000002,0.083,0.273,0.513,0.22699999999999998,2008-09
5396,Luc Mbah a Moute,MIL,22.0,203.2,104.32616,UCLA,Cameroon,2008,2,37,82,7.2,5.9,1.1,-0.6,0.102,0.17600000000000002,0.14400000000000002,0.516,0.064,2008-09
5397,James Posey,NOH,32.0,203.2,98.429464,Xavier,USA,1999,1,18,75,8.9,4.8,1.1,1.4,0.021,0.19,0.15,0.568,0.065,2008-09
5398,Luke Ridnour,MIL,28.0,187.96,79.3786,Oregon,USA,2003,1,14,72,9.6,3.0,5.1,-1.9,0.018000000000000002,0.115,0.182,0.5,0.28800000000000003,2008-09
5399,Luis Scola,HOU,29.0,205.74,111.13004,None,Argentina,2002,2,55,82,12.7,8.8,1.5,4.5,0.098,0.233,0.19399999999999998,0.5720000000000001,0.083,2008-09
5400,Lindsey Hunter,CHI,38.0,187.96,88.45044,Jackson State,USA,1993,1,10,28,2.6,0.4,1.3,-9.8,0.008,0.049,0.177,0.433,0.245,2008-09
5401,Josh Powell,LAL,26.0,205.74,108.86208,North Carolina State,USA,Undrafted,Undrafted,Undrafted,60,4.2,2.9,0.5,-9.2,0.115,0.16899999999999998,0.19399999999999998,0.479,0.06,2008-09
5402,Kwame Brown,DET,27.0,210.82,122.46983999999999,None,USA,2001,1,1,58,4.2,5.0,0.6,-0.3,0.11,0.25,0.134,0.546,0.05,2008-09
5403,Kris Humphries,TOR,24.0,205.74,106.59411999999999,Minnesota,USA,2004,1,14,29,3.9,2.4,0.3,-0.6,0.105,0.205,0.20600000000000002,0.513,0.062,2008-09
5404,Juan Dixon,WAS,30.0,190.5,74.84268,Maryland,USA,2002,1,17,50,5.2,1.3,2.4,-8.8,0.012,0.083,0.193,0.478,0.23199999999999998,2008-09
5405,Julian Wright,NOH,22.0,203.2,102.0582,Kansas,USA,2007,1,13,54,4.4,2.8,0.8,1.3,0.07400000000000001,0.156,0.183,0.479,0.094,2008-09
5406,Juwan Howard,CHA,36.0,205.74,114.758776,Michigan,USA,1994,1,5,42,4.1,1.8,0.6,-10.9,0.081,0.133,0.19,0.534,0.107,2008-09
5407,Kareem Rush,PHI,28.0,198.12,97.52228000000001,Missouri,USA,2002,1,20,25,2.2,0.6,0.6,-5.6,0.0,0.09,0.153,0.452,0.111,2008-09
5408,Keith Bogans,MIL,29.0,195.58,97.52228000000001,Kentucky,USA,2003,2,43,65,5.6,3.1,1.0,3.5,0.027000000000000003,0.153,0.138,0.521,0.077,2008-09
5409,Kelenna Azubuike,GSW,25.0,195.58,99.79024,Kentucky,England,Undrafted,Undrafted,Undrafted,74,14.4,5.0,1.6,-1.9,0.05,0.11699999999999999,0.18600000000000003,0.562,0.076,2008-09
5410,Kendrick Perkins,BOS,24.0,208.28,127.00576000000001,None,USA,2003,1,27,76,8.5,8.1,1.3,9.0,0.11900000000000001,0.21,0.149,0.591,0.063,2008-09
5411,Kenny Thomas,SAC,31.0,200.66,111.13004,New Mexico,USA,1999,1,22,8,0.8,1.9,0.1,-5.0,0.071,0.22399999999999998,0.067,0.375,0.022000000000000002,2008-09
5412,Kurt Thomas,SAS,36.0,205.74,106.59411999999999,Texas Christian,USA,1995,1,10,79,4.3,5.1,0.8,4.1,0.11199999999999999,0.226,0.126,0.53,0.07400000000000001,2008-09
5413,Kenyon Martin,DEN,31.0,205.74,108.86208,Cincinnati,USA,2000,1,1,66,11.7,6.0,2.0,4.7,0.046,0.171,0.18100000000000002,0.523,0.099,2008-09
5414,Kevin Garnett,BOS,33.0,210.82,114.758776,None,USA,1995,1,5,57,15.8,8.5,2.5,14.9,0.057,0.255,0.23399999999999999,0.563,0.13699999999999998,2008-09
5415,Kevin Love,MIN,20.0,208.28,117.93392,UCLA,USA,2008,1,5,81,11.1,9.1,1.0,-8.2,0.146,0.271,0.205,0.5379999999999999,0.07,2008-09
5416,Kevin Martin,SAC,26.0,200.66,83.91452,Western Carolina,USA,2004,1,26,51,24.6,3.6,2.7,-7.8,0.018000000000000002,0.09300000000000001,0.271,0.601,0.121,2008-09
5417,Kevin Ollie,MIN,36.0,187.96,88.45044,Connecticut,USA,Undrafted,Undrafted,Undrafted,50,4.0,1.5,2.3,-8.3,0.018000000000000002,0.09300000000000001,0.124,0.525,0.218,2008-09
5418,Keyon Dooling,NJN,29.0,190.5,88.45044,Missouri,USA,2000,1,10,77,9.7,2.0,3.5,-6.4,0.013999999999999999,0.079,0.17600000000000002,0.562,0.22399999999999998,2008-09
5419,Kirk Hinrich,CHI,28.0,190.5,86.18248,Kansas,USA,2003,1,7,51,9.9,2.4,3.9,7.2,0.013999999999999999,0.08800000000000001,0.18100000000000002,0.551,0.225,2008-09
5420,Kobe Bryant,LAL,30.0,198.12,92.98635999999999,None,USA,1996,1,13,82,26.8,5.2,4.9,10.8,0.035,0.127,0.322,0.561,0.23199999999999998,2008-09
5421,Kosta Koufos,UTA,20.0,213.36,120.20188,Ohio State,USA,2008,1,23,48,4.7,2.9,0.4,-1.9,0.10300000000000001,0.177,0.185,0.54,0.061,2008-09
5422,Kevin Durant,OKC,20.0,205.74,97.52228000000001,Texas,USA,2007,1,2,74,25.3,6.5,2.8,-9.5,0.03,0.166,0.282,0.5770000000000001,0.135,2008-09
5423,James Jones,MIA,28.0,203.2,99.79024,Miami (FL),USA,2003,2,49,40,4.2,1.6,0.5,1.0,0.023,0.098,0.131,0.52,0.049,2008-09
5424,Dirk Nowitzki,DAL,31.0,213.36,111.13004,None,Germany,1998,1,9,81,25.9,8.4,2.4,4.1,0.033,0.22399999999999998,0.302,0.564,0.11699999999999999,2008-09
5425,Jamario Moon,MIA,29.0,203.2,90.7184,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,80,7.2,4.6,1.2,2.0,0.035,0.17300000000000001,0.128,0.5670000000000001,0.07,2008-09
5426,Delonte West,CLE,25.0,190.5,81.64656,Saint Joseph's,USA,2004,1,24,64,11.7,3.2,3.5,15.3,0.018000000000000002,0.09,0.168,0.5589999999999999,0.162,2008-09
5427,Demetris Nichols,NYK,24.0,203.2,97.975872,Syracuse,USA,2007,2,53,4,1.8,0.5,0.3,35.6,0.0,0.125,0.3,0.354,0.111,2008-09
5428,Derek Fisher,LAL,34.0,185.42,95.25432,Arkansas-Little Rock,USA,1996,1,24,82,9.9,2.3,3.2,10.7,0.012,0.07400000000000001,0.14800000000000002,0.546,0.146,2008-09
5429,Deron Williams,UTA,25.0,190.5,93.89354399999999,Illinois,USA,2005,1,3,68,19.4,2.9,10.7,3.0,0.011000000000000001,0.081,0.247,0.573,0.457,2008-09
5430,Derrick Rose,CHI,20.0,190.5,86.18248,Memphis,USA,2008,1,1,81,16.8,3.9,6.3,-2.5,0.037000000000000005,0.085,0.225,0.516,0.28300000000000003,2008-09
5431,Desmon Farmer,SAS,27.0,195.58,99.79024,Southern California,USA,Undrafted,Undrafted,Undrafted,3,4.3,2.0,0.7,5.9,0.0,0.133,0.17300000000000001,0.43700000000000006,0.054000000000000006,2008-09
5432,Desmond Mason,OKC,31.0,195.58,100.697424,Oklahoma State,USA,2000,1,17,39,7.5,4.0,1.2,-4.0,0.044000000000000004,0.11900000000000001,0.158,0.456,0.065,2008-09
5433,Devean George,DAL,31.0,203.2,106.59411999999999,Augsburg,USA,1999,1,23,43,3.4,1.8,0.3,-4.1,0.040999999999999995,0.08800000000000001,0.111,0.485,0.031,2008-09
5434,Dee Brown,PHX,24.0,182.88,83.91452,Illinois,USA,2006,2,46,19,2.4,1.5,1.9,-5.9,0.027999999999999997,0.098,0.11800000000000001,0.449,0.185,2008-09
5435,Devin Brown,NOH,30.0,195.58,95.25432,Texas-San Antonio,USA,Undrafted,Undrafted,Undrafted,63,5.2,1.9,0.9,-0.1,0.044000000000000004,0.122,0.228,0.45899999999999996,0.11199999999999999,2008-09
5436,Dikembe Mutombo,HOU,43.0,218.44,117.93392,Georgetown,Congo,1991,1,4,9,1.8,3.7,0.0,1.8,0.152,0.24100000000000002,0.111,0.47200000000000003,0.0,2008-09
5437,Dominic McGuire,WAS,23.0,205.74,99.79024,Fresno State,USA,2007,2,47,79,4.5,5.4,2.5,-9.4,0.063,0.185,0.10099999999999999,0.483,0.13699999999999998,2008-09
5438,Donte Greene,SAC,21.0,210.82,102.511792,Syracuse,USA,2008,1,28,55,3.8,1.6,0.5,-11.9,0.027999999999999997,0.107,0.17600000000000002,0.41600000000000004,0.067,2008-09
5439,Dontell Jefferson,CHA,25.0,195.58,88.45044,Arkansas,USA,Undrafted,Undrafted,Undrafted,6,4.8,2.0,1.5,-5.1,0.013999999999999999,0.147,0.18600000000000003,0.5589999999999999,0.231,2008-09
5440,Donyell Marshall,PHI,36.0,205.74,111.13004,Connecticut,USA,1994,1,4,25,3.8,1.6,0.6,11.2,0.038,0.214,0.196,0.621,0.12,2008-09
5441,Dorell Wright,MIA,23.0,205.74,95.25432,None,USA,2004,1,19,6,3.0,3.3,0.3,-14.6,0.032,0.257,0.19399999999999998,0.39799999999999996,0.061,2008-09
5442,Drew Gooden,SAS,27.0,208.28,113.398,Kansas,USA,2002,1,4,51,11.9,7.1,0.9,-4.6,0.1,0.228,0.235,0.526,0.069,2008-09
5443,Dwayne Jones,CHA,26.0,208.28,113.851592,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,6,2.0,2.0,0.0,6.6,0.15,0.188,0.124,0.622,0.0,2008-09
5444,Devin Harris,NJN,26.0,190.5,83.91452,Wisconsin,USA,2004,1,5,69,21.3,3.3,6.9,-2.0,0.013999999999999999,0.09699999999999999,0.27899999999999997,0.563,0.332,2008-09
5445,Dwight Howard,ORL,23.0,210.82,120.20188,None,USA,2004,1,1,79,20.6,13.8,1.4,10.6,0.14,0.295,0.26,0.6,0.07200000000000001,2008-09
5446,DeShawn Stevenson,WAS,28.0,195.58,98.88305600000001,None,USA,2000,1,23,32,6.6,2.4,3.1,-11.0,0.013999999999999999,0.08900000000000001,0.14800000000000002,0.41,0.16399999999999998,2008-09
5447,DeMarcus Nelson,GSW,23.0,193.04,90.7184,Duke,USA,Undrafted,Undrafted,Undrafted,13,4.1,1.8,1.0,-13.8,0.036000000000000004,0.113,0.17800000000000002,0.44,0.12,2008-09
5448,Luke Walton,LAL,29.0,203.2,106.59411999999999,Arizona,USA,2003,2,32,65,5.0,2.8,2.7,8.1,0.054000000000000006,0.11599999999999999,0.15,0.491,0.204,2008-09
5449,DJ White,OKC,22.0,205.74,113.851592,Indiana,USA,2008,1,29,7,8.9,4.6,0.9,-0.2,0.09300000000000001,0.204,0.204,0.556,0.07,2008-09
5450,Daequan Cook,MIA,22.0,195.58,95.25432,Ohio State,USA,2007,1,21,75,9.1,2.5,0.9,-0.3,0.012,0.111,0.182,0.512,0.062,2008-09
5451,Dahntay Jones,DEN,28.0,198.12,95.25432,Duke,USA,2003,1,20,79,5.4,2.1,1.0,-1.0,0.048,0.08900000000000001,0.151,0.5329999999999999,0.083,2008-09
5452,Damien Wilkins,OKC,29.0,198.12,102.0582,Georgia,USA,Undrafted,Undrafted,Undrafted,41,5.3,1.7,0.9,-11.7,0.034,0.10400000000000001,0.187,0.467,0.10300000000000001,2008-09
5453,Damon Jones,MIL,32.0,190.5,88.45044,Houston,USA,Undrafted,Undrafted,Undrafted,18,1.8,0.3,0.4,1.7,0.0,0.065,0.17,0.485,0.086,2008-09
5454,Dan Gadzuric,MIL,31.0,210.82,111.13004,UCLA,Netherlands,2002,2,33,67,4.0,3.8,0.6,-2.5,0.11800000000000001,0.213,0.151,0.495,0.063,2008-09
5455,Daniel Gibson,CLE,23.0,187.96,90.7184,Texas,USA,2006,2,42,75,7.8,2.1,1.8,7.0,0.022000000000000002,0.079,0.165,0.519,0.11900000000000001,2008-09
5456,DeSagana Diop,CHA,27.0,213.36,127.00576000000001,None,Senegal,2001,1,8,75,2.3,3.6,0.4,-7.8,0.136,0.19,0.10800000000000001,0.425,0.047,2008-09
5457,Danilo Gallinari,NYK,20.0,208.28,102.0582,None,Italy,2008,1,6,28,6.1,2.0,0.5,4.9,0.035,0.115,0.161,0.621,0.054000000000000006,2008-09
